Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01329","Other citrus fruit, n.e.c.","2018","2018","1000 US$","61238","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01329","Other citrus fruit, n.e.c.","2019","2019","1000 US$","68559","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01329","Other citrus fruit, n.e.c.","2020","2020","1000 US$","60035","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01929.90","Other fibre crops, raw, n.e.c.","2010","2010","1000 US$","527","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01929.90","Other fibre crops, raw, n.e.c.","2011","2011","1000 US$","684","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01929.90","Other fibre crops, raw, n.e.c.","2012","2012","1000 US$","707","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01929.90","Other fibre crops, raw, n.e.c.","2013","2013","1000 US$","715","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01929.90","Other fibre crops, raw, n.e.c.","2014","2014","1000 US$","760","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01929.90","Other fibre crops, raw, n.e.c.","2015","2015","1000 US$","703","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01929.90","Other fibre crops, raw, n.e.c.","2016","2016","1000 US$","684","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01929.90","Other fibre crops, raw, n.e.c.","2017","2017","1000 US$","625","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01929.90","Other fibre crops, raw, n.e.c.","2018","2018","1000 US$","605","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01929.90","Other fibre crops, raw, n.e.c.","2019","2019","1000 US$","629","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01929.90","Other fibre crops, raw, n.e.c.","2020","2020","1000 US$","666","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2010","2010","1000 US$","35341","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2011","2011","1000 US$","30236","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2012","2012","1000 US$","50351","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2013","2013","1000 US$","61512","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2014","2014","1000 US$","42222","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2015","2015","1000 US$","54692","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2016","2016","1000 US$","58776","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2017","2017","1000 US$","57172","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2018","2018","1000 US$","55759","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2019","2019","1000 US$","68376","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2020","2020","1000 US$","76090","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01319","Other tropical fruits, n.e.c.","2010","2010","1000 US$","1604971","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01319","Other tropical fruits, n.e.c.","2011","2011","1000 US$","1846236","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01319","Other tropical fruits, n.e.c.","2012","2012","1000 US$","1854860","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01319","Other tropical fruits, n.e.c.","2013","2013","1000 US$","1875960","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01319","Other tropical fruits, n.e.c.","2014","2014","1000 US$","1993317","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01319","Other tropical fruits, n.e.c.","2015","2015","1000 US$","1780752","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01319","Other tropical fruits, n.e.c.","2016","2016","1000 US$","1681068","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01319","Other tropical fruits, n.e.c.","2017","2017","1000 US$","1571899","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01319","Other tropical fruits, n.e.c.","2018","2018","1000 US$","1514271","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01319","Other tropical fruits, n.e.c.","2019","2019","1000 US$","1535184","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01319","Other tropical fruits, n.e.c.","2020","2020","1000 US$","1595494","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01290.90","Other vegetables, fresh n.e.c.","2010","2010","1000 US$","1395541","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01290.90","Other vegetables, fresh n.e.c.","2011","2011","1000 US$","1632665","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01290.90","Other vegetables, fresh n.e.c.","2012","2012","1000 US$","1708636","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01290.90","Other vegetables, fresh n.e.c.","2013","2013","1000 US$","1728073","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01290.90","Other vegetables, fresh n.e.c.","2014","2014","1000 US$","1848194","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01290.90","Other vegetables, fresh n.e.c.","2015","2015","1000 US$","1720019","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01290.90","Other vegetables, fresh n.e.c.","2016","2016","1000 US$","1650429","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01290.90","Other vegetables, fresh n.e.c.","2017","2017","1000 US$","1560656","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01290.90","Other vegetables, fresh n.e.c.","2018","2018","1000 US$","1482924","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01290.90","Other vegetables, fresh n.e.c.","2019","2019","1000 US$","1559260","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01290.90","Other vegetables, fresh n.e.c.","2020","2020","1000 US$","1678406","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01317","Papayas","2010","2010","1000 US$","28019","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01317","Papayas","2011","2011","1000 US$","30369","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01317","Papayas","2012","2012","1000 US$","28371","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01317","Papayas","2013","2013","1000 US$","24806","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01317","Papayas","2014","2014","1000 US$","30003","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01317","Papayas","2015","2015","1000 US$","28518","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01317","Papayas","2016","2016","1000 US$","23675","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01317","Papayas","2017","2017","1000 US$","24607","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01317","Papayas","2018","2018","1000 US$","39522","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01317","Papayas","2019","2019","1000 US$","41464","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01317","Papayas","2020","2020","1000 US$","46745","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01242","Peas, green","2010","2010","1000 US$","9446","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01242","Peas, green","2011","2011","1000 US$","12172","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01242","Peas, green","2012","2012","1000 US$","10971","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01242","Peas, green","2013","2013","1000 US$","14400","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01242","Peas, green","2014","2014","1000 US$","9683","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01242","Peas, green","2015","2015","1000 US$","8228","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01242","Peas, green","2016","2016","1000 US$","11473","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01242","Peas, green","2017","2017","1000 US$","11745","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01242","Peas, green","2018","2018","1000 US$","8916","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01242","Peas, green","2019","2019","1000 US$","10680","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01242","Peas, green","2020","2020","1000 US$","9933","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01651","Pepper (Piper spp.), raw","2010","2010","1000 US$","12785","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01651","Pepper (Piper spp.), raw","2011","2011","1000 US$","15917","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01651","Pepper (Piper spp.), raw","2012","2012","1000 US$","18192","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01651","Pepper (Piper spp.), raw","2013","2013","1000 US$","14294","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01651","Pepper (Piper spp.), raw","2014","2014","1000 US$","18567","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01651","Pepper (Piper spp.), raw","2015","2015","1000 US$","15942","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01651","Pepper (Piper spp.), raw","2016","2016","1000 US$","12466","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01651","Pepper (Piper spp.), raw","2017","2017","1000 US$","11659","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01651","Pepper (Piper spp.), raw","2018","2018","1000 US$","9679","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01651","Pepper (Piper spp.), raw","2019","2019","1000 US$","8006","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01651","Pepper (Piper spp.), raw","2020","2020","1000 US$","6511","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01707","Pigeon peas, dry","2010","2010","1000 US$","1098","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01707","Pigeon peas, dry","2011","2011","1000 US$","1325","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01707","Pigeon peas, dry","2012","2012","1000 US$","1039","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01707","Pigeon peas, dry","2013","2013","1000 US$","1102","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01707","Pigeon peas, dry","2014","2014","1000 US$","1166","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01707","Pigeon peas, dry","2015","2015","1000 US$","1165","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01707","Pigeon peas, dry","2016","2016","1000 US$","1031","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01707","Pigeon peas, dry","2017","2017","1000 US$","1038","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01707","Pigeon peas, dry","2018","2018","1000 US$","991","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01707","Pigeon peas, dry","2019","2019","1000 US$","1022","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01707","Pigeon peas, dry","2020","2020","1000 US$","1140","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01318","Pineapples","2010","2010","1000 US$","292038","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01318","Pineapples","2011","2011","1000 US$","366383","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01318","Pineapples","2012","2012","1000 US$","407112","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01318","Pineapples","2013","2013","1000 US$","400814","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01318","Pineapples","2014","2014","1000 US$","410271","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01318","Pineapples","2015","2015","1000 US$","519459","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01318","Pineapples","2016","2016","1000 US$","502774","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01318","Pineapples","2017","2017","1000 US$","568227","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01318","Pineapples","2018","2018","1000 US$","715831","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01318","Pineapples","2019","2019","1000 US$","770134","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01318","Pineapples","2020","2020","1000 US$","762992","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01321","Pomelos and grapefruits","2010","2010","1000 US$","13074","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01321","Pomelos and grapefruits","2011","2011","1000 US$","15057","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01321","Pomelos and grapefruits","2012","2012","1000 US$","16521","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01321","Pomelos and grapefruits","2013","2013","1000 US$","17293","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01321","Pomelos and grapefruits","2014","2014","1000 US$","15617","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01321","Pomelos and grapefruits","2015","2015","1000 US$","16901","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01321","Pomelos and grapefruits","2016","2016","1000 US$","19043","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01321","Pomelos and grapefruits","2017","2017","1000 US$","14453","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01321","Pomelos and grapefruits","2018","2018","1000 US$","11334","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01321","Pomelos and grapefruits","2019","2019","1000 US$","11601","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01321","Pomelos and grapefruits","2020","2020","1000 US$","14222","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01510","Potatoes","2010","2010","1000 US$","69480","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01510","Potatoes","2011","2011","1000 US$","71543","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01510","Potatoes","2012","2012","1000 US$","71495","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01510","Potatoes","2013","2013","1000 US$","85311","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01510","Potatoes","2014","2014","1000 US$","73759","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01510","Potatoes","2015","2015","1000 US$","55291","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01510","Potatoes","2016","2016","1000 US$","91572","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01510","Potatoes","2017","2017","1000 US$","69947","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01510","Potatoes","2018","2018","1000 US$","84464","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01510","Potatoes","2019","2019","1000 US$","82549","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01510","Potatoes","2020","2020","1000 US$","90760","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01235","Pumpkins, squash and gourds","2010","2010","1000 US$","61312","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01235","Pumpkins, squash and gourds","2011","2011","1000 US$","79039","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01235","Pumpkins, squash and gourds","2012","2012","1000 US$","77333","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01235","Pumpkins, squash and gourds","2013","2013","1000 US$","69974","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01235","Pumpkins, squash and gourds","2014","2014","1000 US$","66912","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01235","Pumpkins, squash and gourds","2015","2015","1000 US$","68312","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01235","Pumpkins, squash and gourds","2016","2016","1000 US$","65709","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01235","Pumpkins, squash and gourds","2017","2017","1000 US$","66377","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01235","Pumpkins, squash and gourds","2018","2018","1000 US$","87439","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01235","Pumpkins, squash and gourds","2019","2019","1000 US$","81431","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01235","Pumpkins, squash and gourds","2020","2020","1000 US$","77124","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01929.04","Ramie, raw or retted","2010","2010","1000 US$","214","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01929.04","Ramie, raw or retted","2011","2011","1000 US$","201","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01929.04","Ramie, raw or retted","2012","2012","1000 US$","123","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","02211","Raw milk of cattle","2010","2010","1000 US$","8833","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","02211","Raw milk of cattle","2011","2011","1000 US$","10307","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","02211","Raw milk of cattle","2012","2012","1000 US$","11609","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","02211","Raw milk of cattle","2013","2013","1000 US$","12430","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","02211","Raw milk of cattle","2014","2014","1000 US$","13532","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","02211","Raw milk of cattle","2015","2015","1000 US$","12312","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","02211","Raw milk of cattle","2016","2016","1000 US$","11702","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","02211","Raw milk of cattle","2017","2017","1000 US$","10973","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","02211","Raw milk of cattle","2018","2018","1000 US$","7667","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","02211","Raw milk of cattle","2019","2019","1000 US$","7931","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","02211","Raw milk of cattle","2020","2020","1000 US$","9594","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","0113","Rice","2010","2010","1000 US$","5199201","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","0113","Rice","2011","2011","1000 US$","5843434","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","0113","Rice","2012","2012","1000 US$","6926258","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","0113","Rice","2013","2013","1000 US$","7354707","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","0113","Rice","2014","2014","1000 US$","8575752","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","0113","Rice","2015","2015","1000 US$","6912070","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","0113","Rice","2016","2016","1000 US$","6469293","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","0113","Rice","2017","2017","1000 US$","6964216","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","0113","Rice","2018","2018","1000 US$","7262732","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","0113","Rice","2019","2019","1000 US$","6157090","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","0113","Rice","2020","2020","1000 US$","6516628","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01921.01","Seed cotton, unginned","2010","2010","1000 US$","37","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01921.01","Seed cotton, unginned","2011","2011","1000 US$","61","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01921.01","Seed cotton, unginned","2012","2012","1000 US$","93","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01921.01","Seed cotton, unginned","2013","2013","1000 US$","67","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01921.01","Seed cotton, unginned","2014","2014","1000 US$","14","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01921.01","Seed cotton, unginned","2015","2015","1000 US$","7","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01921.01","Seed cotton, unginned","2016","2016","1000 US$","6","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01921.01","Seed cotton, unginned","2017","2017","1000 US$","10","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01921.01","Seed cotton, unginned","2018","2018","1000 US$","7","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01921.01","Seed cotton, unginned","2019","2019","1000 US$","7","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","01921.01","Seed cotton, unginned","2020","2020","1000 US$","7","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","0141","Soya beans","2010","2010","1000 US$","373","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","0141","Soya beans","2011","2011","1000 US$","332","E","Estimated value"
"QV","Value of Agricultural Production","608","Philippines","57","Gross Production Value (current thousand US$)","0141","Soya beans","2012","2012","1000 US$","270","E","Estimated value"
